rate,time,price
0.01,0.0,1.0000000000002764
0.01090909090909091,0.0,1.0000000000002764
0.011818181818181818,0.0,1.0000000000002764
0.012727272727272728,0.0,1.0000000000002764
0.013636363636363637,0.0,1.0000000000002764
0.014545454545454545,0.0,1.0000000000002764
0.015454545454545455,0.0,1.0000000000002764
0.016363636363636365,0.0,1.0000000000002764
0.017272727272727273,0.0,1.0000000000002764
0.01818181818181818,0.0,1.0000000000002764
0.019090909090909092,0.0,1.0000000000002764
0.020000000000000004,0.0,1.0000000000002764
0.020909090909090912,0.0,1.0000000000002764
0.02181818181818182,0.0,1.0000000000002764
0.022727272727272728,0.0,1.0000000000002764
0.023636363636363636,0.0,1.0000000000002764
0.024545454545454547,0.0,1.0000000000002764
0.02545454545454546,0.0,1.0000000000002764
0.026363636363636367,0.0,1.0000000000002764
0.027272727272727275,0.0,1.0000000000002764
0.028181818181818183,0.0,1.0000000000002764
0.02909090909090909,0.0,1.0000000000002764
0.030000000000000006,0.0,1.0000000000002764
0.030909090909090914,0.0,1.0000000000002764
0.03181818181818182,0.0,1.0000000000002764
0.03272727272727273,0.0,1.0000000000002764
0.03363636363636364,0.0,1.0000000000002764
0.034545454545454546,0.0,1.0000000000002764
0.03545454545454546,0.0,1.0000000000002764
0.03636363636363637,0.0,1.0000000000002764
0.03727272727272728,0.0,1.0000000000002764
0.038181818181818185,0.0,1.0000000000002764
0.03909090909090909,0.0,1.0000000000002764
0.04,0.0,1.0000000000002764
0.040909090909090916,0.0,1.0000000000002764
0.041818181818181824,0.0,1.0000000000002764
0.04272727272727273,0.0,1.0000000000002764
0.04363636363636364,0.0,1.0000000000002764
0.044545454545454555,0.0,1.0000000000002764
0.04545454545454546,0.0,1.0000000000002764
0.04636363636363637,0.0,1.0000000000002764
0.04727272727272728,0.0,1.0000000000002764
0.04818181818181819,0.0,1.0000000000002764
0.049090909090909095,0.0,1.0000000000002764
0.05000000000000001,0.0,1.0000000000002764
0.05090909090909092,0.0,1.0000000000002764
0.051818181818181826,0.0,1.0000000000002764
0.052727272727272734,0.0,1.0000000000002764
0.05363636363636364,0.0,1.0000000000002764
0.05454545454545455,0.0,1.0000000000002764
0.055454545454545465,0.0,1.0000000000002764
0.05636363636363637,0.0,1.0000000000002764
0.05727272727272728,0.0,1.0000000000002764
0.05818181818181819,0.0,1.0000000000002764
0.0590909090909091,0.0,1.0000000000002764
0.060000000000000005,0.0,1.0000000000002764
0.06090909090909092,0.0,1.0000000000002764
0.06181818181818183,0.0,1.0000000000002764
0.06272727272727273,0.0,1.0000000000002764
0.06363636363636364,0.0,1.0000000000002764
0.06454545454545454,0.0,1.0000000000002764
0.06545454545454546,0.0,1.0000000000002764
0.06636363636363637,0.0,1.0000000000002764
0.06727272727272728,0.0,1.0000000000002764
0.06818181818181819,0.0,1.0000000000002764
0.06909090909090909,0.0,1.0000000000002764
0.07,0.0,1.0000000000002764
0.07090909090909092,0.0,1.0000000000002764
0.07181818181818182,0.0,1.0000000000002764
0.07272727272727272,0.0,1.0000000000002764
0.07363636363636364,0.0,1.0000000000002764
0.07454545454545455,0.0,1.0000000000002764
0.07545454545454545,0.0,1.0000000000002764
0.07636363636363637,0.0,1.0000000000002764
0.07727272727272727,0.0,1.0000000000002764
0.07818181818181819,0.0,1.0000000000002764
0.0790909090909091,0.0,1.0000000000002764
0.08,0.0,1.0000000000002764
0.08090909090909092,0.0,1.0000000000002764
0.08181818181818182,0.0,1.0000000000002764
0.08272727272727273,0.0,1.0000000000002764
0.08363636363636363,0.0,1.0000000000002764
0.08454545454545455,0.0,1.0000000000002764
0.08545454545454546,0.0,1.0000000000002764
0.08636363636363636,0.0,1.0000000000002764
0.08727272727272728,0.0,1.0000000000002764
0.08818181818181818,0.0,1.0000000000002764
0.0890909090909091,0.0,1.0000000000002764
0.09000000000000001,0.0,1.0000000000002764
0.09090909090909091,0.0,1.0000000000002764
0.09181818181818183,0.0,1.0000000000002764
0.09272727272727273,0.0,1.0000000000002764
0.09363636363636364,0.0,1.0000000000002764
0.09454545454545454,0.0,1.0000000000002764
0.09545454545454546,0.0,1.0000000000002764
0.09636363636363637,0.0,1.0000000000002764
0.09727272727272727,0.0,1.0000000000002764
0.09818181818181819,0.0,1.0000000000002764
0.09909090909090909,0.0,1.0000000000002764
0.1,0.0,1.0000000000002764
0.01,0.010101010101010102,0.9998953321558608
0.01090909090909091,0.010101010101010102,0.9998861874207223
0.011818181818181818,0.010101010101010102,0.9998770427692187
0.012727272727272728,0.010101010101010102,0.9998678982013494
0.013636363636363637,0.010101010101010102,0.9998587537171133
0.014545454545454545,0.010101010101010102,0.9998496093165099
0.015454545454545455,0.010101010101010102,0.9998404649995385
0.016363636363636365,0.010101010101010102,0.9998313207661981
0.017272727272727273,0.010101010101010102,0.9998221766164881
0.01818181818181818,0.010101010101010102,0.9998130325504077
0.019090909090909092,0.010101010101010102,0.999803888567956
0.020000000000000004,0.010101010101010102,0.9997947446691324
0.020909090909090912,0.010101010101010102,0.9997856008539362
0.02181818181818182,0.010101010101010102,0.9997764571223664
0.022727272727272728,0.010101010101010102,0.9997673134744224
0.023636363636363636,0.010101010101010102,0.9997581699101034
0.024545454545454547,0.010101010101010102,0.9997490264294085
0.02545454545454546,0.010101010101010102,0.9997398830323372
0.026363636363636367,0.010101010101010102,0.9997307397188886
0.027272727272727275,0.010101010101010102,0.9997215964890619
0.028181818181818183,0.010101010101010102,0.9997124533428563
0.02909090909090909,0.010101010101010102,0.9997033102802712
0.030000000000000006,0.010101010101010102,0.9996941673013057
0.030909090909090914,0.010101010101010102,0.9996850244059591
0.03181818181818182,0.010101010101010102,0.9996758815942306
0.03272727272727273,0.010101010101010102,0.9996667388661193
0.03363636363636364,0.010101010101010102,0.9996575962216248
0.034545454545454546,0.010101010101010102,0.9996484536607461
0.03545454545454546,0.010101010101010102,0.9996393111834823
0.03636363636363637,0.010101010101010102,0.9996301687898328
0.03727272727272728,0.010101010101010102,0.9996210264797969
0.038181818181818185,0.010101010101010102,0.9996118842533738
0.03909090909090909,0.010101010101010102,0.9996027421105625
0.04,0.010101010101010102,0.9995936000513627
0.040909090909090916,0.010101010101010102,0.9995844580757731
0.041818181818181824,0.010101010101010102,0.9995753161837934
0.04272727272727273,0.010101010101010102,0.9995661743754225
0.04363636363636364,0.010101010101010102,0.9995570326506598
0.044545454545454555,0.010101010101010102,0.9995478910095045
0.04545454545454546,0.010101010101010102,0.9995387494519559
0.04636363636363637,0.010101010101010102,0.999529607978013
0.04727272727272728,0.010101010101010102,0.9995204665876753
0.04818181818181819,0.010101010101010102,0.9995113252809421
0.049090909090909095,0.010101010101010102,0.9995021840578123
0.05000000000000001,0.010101010101010102,0.9994930429182854
0.05090909090909092,0.010101010101010102,0.9994839018623605
0.051818181818181826,0.010101010101010102,0.999474760890037
0.052727272727272734,0.010101010101010102,0.9994656200013139
0.05363636363636364,0.010101010101010102,0.9994564791961905
0.05454545454545455,0.010101010101010102,0.9994473384746662
0.055454545454545465,0.010101010101010102,0.99943819783674
0.05636363636363637,0.010101010101010102,0.9994290572824115
0.05727272727272728,0.010101010101010102,0.9994199168116795
0.05818181818181819,0.010101010101010102,0.9994107764245436
0.0590909090909091,0.010101010101010102,0.9994016361210026
0.060000000000000005,0.010101010101010102,0.9993924959010563
0.06090909090909092,0.010101010101010102,0.9993833557647035
0.06181818181818183,0.010101010101010102,0.9993742157119435
0.06272727272727273,0.010101010101010102,0.9993650757427758
0.06363636363636364,0.010101010101010102,0.9993559358571993
0.06454545454545454,0.010101010101010102,0.9993467960552134
0.06545454545454546,0.010101010101010102,0.9993376563368174
0.06636363636363637,0.010101010101010102,0.9993285167020103
0.06727272727272728,0.010101010101010102,0.9993193771507917
0.06818181818181819,0.010101010101010102,0.9993102376831604
0.06909090909090909,0.010101010101010102,0.999301098299116
0.07,0.010101010101010102,0.9992919589986575
0.07090909090909092,0.010101010101010102,0.9992828197817843
0.07181818181818182,0.010101010101010102,0.9992736806484956
0.07272727272727272,0.010101010101010102,0.9992645415987905
0.07363636363636364,0.010101010101010102,0.9992554026326684
0.07454545454545455,0.010101010101010102,0.9992462637501286
0.07545454545454545,0.010101010101010102,0.99923712495117
0.07636363636363637,0.010101010101010102,0.9992279862357921
0.07727272727272727,0.010101010101010102,0.9992188476039942
0.07818181818181819,0.010101010101010102,0.9992097090557752
0.0790909090909091,0.010101010101010102,0.9992005705911348
0.08,0.010101010101010102,0.9991914322100718
0.08090909090909092,0.010101010101010102,0.9991822939125857
0.08181818181818182,0.010101010101010102,0.9991731556986756
0.08272727272727273,0.010101010101010102,0.9991640175683408
0.08363636363636363,0.010101010101010102,0.9991548795215806
0.08454545454545455,0.010101010101010102,0.9991457415583941
0.08545454545454546,0.010101010101010102,0.9991366036787807
0.08636363636363636,0.010101010101010102,0.9991274658827394
0.08727272727272728,0.010101010101010102,0.9991183281702697
0.08818181818181818,0.010101010101010102,0.9991091905413706
0.0890909090909091,0.010101010101010102,0.9991000529960414
0.09000000000000001,0.010101010101010102,0.9990909155342815
0.09090909090909091,0.010101010101010102,0.99908177815609
0.09181818181818183,0.010101010101010102,0.9990726408614662
0.09272727272727273,0.010101010101010102,0.9990635036504092
0.09363636363636364,0.010101010101010102,0.9990543665229182
0.09454545454545454,0.010101010101010102,0.9990452294789928
0.09545454545454546,0.010101010101010102,0.9990360925186319
0.09636363636363637,0.010101010101010102,0.9990269556418347
0.09727272727272727,0.010101010101010102,0.9990178188486007
0.09818181818181819,0.010101010101010102,0.999008682138929
0.09909090909090909,0.010101010101010102,0.9989995455128189
0.1,0.010101010101010102,0.9989904089702695
0.01,0.020202020202020204,0.9997833897156316
0.01090909090909091,0.020202020202020204,0.9997651759664142
0.011818181818181818,0.020202020202020204,0.9997469625490094
0.012727272727272728,0.020202020202020204,0.999728749463411
0.013636363636363637,0.020202020202020204,0.9997105367096131
0.014545454545454545,0.020202020202020204,0.9996923242876096
0.015454545454545455,0.020202020202020204,0.9996741121973943
0.016363636363636365,0.020202020202020204,0.9996559004389615
0.017272727272727273,0.020202020202020204,0.9996376890123049
0.01818181818181818,0.020202020202020204,0.9996194779174185
0.019090909090909092,0.020202020202020204,0.9996012671542963
0.020000000000000004,0.020202020202020204,0.9995830567229322
0.020909090909090912,0.020202020202020204,0.9995648466233202
0.02181818181818182,0.020202020202020204,0.9995466368554543
0.022727272727272728,0.020202020202020204,0.9995284274193283
0.023636363636363636,0.020202020202020204,0.9995102183149365
0.024545454545454547,0.020202020202020204,0.9994920095422724
0.02545454545454546,0.020202020202020204,0.9994738011013302
0.026363636363636367,0.020202020202020204,0.9994555929921038
0.027272727272727275,0.020202020202020204,0.9994373852145872
0.028181818181818183,0.020202020202020204,0.9994191777687745
0.02909090909090909,0.020202020202020204,0.9994009706546594
0.030000000000000006,0.020202020202020204,0.9993827638722359
0.030909090909090914,0.020202020202020204,0.9993645574214981
0.03181818181818182,0.020202020202020204,0.9993463513024398
0.03272727272727273,0.020202020202020204,0.9993281455150551
0.03363636363636364,0.020202020202020204,0.9993099400593378
0.034545454545454546,0.020202020202020204,0.999291734935282
0.03545454545454546,0.020202020202020204,0.9992735301428817
0.03636363636363637,0.020202020202020204,0.9992553256821306
0.03727272727272728,0.020202020202020204,0.9992371215530229
0.038181818181818185,0.020202020202020204,0.9992189177555525
0.03909090909090909,0.020202020202020204,0.9992007142897132
0.04,0.020202020202020204,0.9991825111554993
0.040909090909090916,0.020202020202020204,0.9991643083529044
0.041818181818181824,0.020202020202020204,0.9991461058819227
0.04272727272727273,0.020202020202020204,0.999127903742548
0.04363636363636364,0.020202020202020204,0.9991097019347743
